0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-100.12374549699177,-99.40441610802158,-100.19841879238207,-99.6324065384778,-99.38343880457941,-100.596711518254,-100.93532367041746,-100.59957379580023,-99.95427656929317,-7700518.338327461,-8514664.753073601,-99.4940692944902,-100.03587233787849,-100.7790211083243,-99.32683561102816,-99.22045530262764,-14000074.306182384,-99.9121276853052,-6964173.08718136,-100.11436856838807,-99.16183284673029,-25354643.49287851,-99.29525040240172,-100.11625262768801,-100.96290996343258,-99.16645357675057,-99.39680361176458,-99.37371517810884,-100.31270827151165,-7177370.168835552,-99.96066051391406,-99.94140971133743,-100.24531197317057,-99.76066911829876,-100.41314875924158,-99.48399344587804,-99.37498116049782,-99.86851237961564,-100.13059585717144,-100.52593391949793,-99.92273357533178,-99.29656143551472,-99.19383308238154,-99.32639655318368,-99.32648818993592,-7323116.936042222,-99.17230454854221,-99.28577482850108,-99.86861911265396,-99.84554583312458,-8600671.619601373,-101.06751079796642,-100.2682452339114,-99.87518486037926,-99.32541750033182,-99.34152723389644,-99.21680476708069,-99.32219519280764,-99.17223623762342,-99.49036444649872,-99.52233528024635,-99.0886781671447,-99.83510758801806,-99.08716154516507,-99.57622916707756,-100.27731410168418,-99.89649917225306,-8429520.244033085,-100.26797471283109,-99.27764006375489,-99.51950418181703,-99.28521763943778,-99.30638345630202,-99.49233336632484,-7623497.904396774,-100.0029417482698,-7700498.470372466,-6172961.821160551,-6825614.386275085,-99.13399069383415,-99.14424774283202,-95.84285748288467,-100.46569541723967,-101.0931692911803,-99.21317406124575,-100.1230705497731,-100.46128096605615,-99.32826962948366,-7105569.640827462,-99.21195019527487,-99.714206166591,-100.03622241532803,-99.23838232059593,-8261773.262169056,-99.4971544668194,-100.20786391780142,-100.51582344866443,-99.29830148041073,-99.18389948029859,-99.41250259446464
