0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-98.67422795148357,-99.60209979682877,-101.60877083642613,-99.87681958547472,-6689769.179376744,-99.62252232203093,-99.64433628368734,-100.65306493698051,-99.83383402366151,-98.85746782352868,-99.12276637547724,-99.74732576078723,-101.71577138818468,-100.67873505709647,-99.84819871817402,-99.58894888525559,-100.04907993899744,-98.46118361880472,-100.27073142994652,-100.47758925035208,-100.5352811040836,-100.12514102762563,-101.0812238446822,-100.31383289294527,-100.70489939652894,-100.14716767095548,-100.55193702175731,-99.54386761983014,-8953475.053508159,-100.30318335019558,-7700493.1680830205,-99.56268144885661,-98.7345076100539,-99.825150213014,-100.00850530185305,-100.01213374106388,-100.27611561017807,-99.62115800207614,-99.33729202768217,-99.70774829184515,-99.88012691918205,-99.53595977641108,-99.85095969295686,-99.88669884666088,-99.9620800726902,-99.81331902495765,-99.813244607142,-100.39362220134984,-89.84368658034475,-7778274.877278157,-99.5388864019699,-99.1271393311085,-9320751.178067291,-98.91156573617899,-8600667.439420491,-100.20495086052121,-101.5208350397028,-101.26741204087521,-7105617.949074373,-6556634.138057512,-99.77825697441573,-100.15384463157082,-100.10195990902365,-102.3226866361026,-7623481.853303458,-99.87019285337948,-100.08319883629616,-101.3985322631238,-99.17606007527569,-99.67898396993188,-100.62815283747429,-8261775.398119014,-7471778.683783103,-100.00890414009164,-100.71396714430634,-99.51217435542618,-7547255.88221061,-7623493.728702089,-100.908166391346,-7700518.283485408,-100.22623700440448,-99.65984949527416,-100.23203759436537,-100.96223911041525,-6298284.365627468,-101.24089314265277,-100.29634144507415,-7856869.063777301,-100.78539770657083,-100.54239541579,-99.63971468625826,-99.605695628303,-99.77715300808045,-99.76081276349808,-99.85254167361731,-7856862.915092065,-100.28158296137079,-7471794.130957753,-99.6567474969283,-101.09738684634209
