0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-99.65088908422852,-101.03417352456707,-100.57457633305893,-7249876.512311863,-103.12688809430837,-7700493.119017635,-100.0858276066818,-6825612.858718712,-5753594.759215105,-101.55788776799417,-100.91177859477565,-99.81073305877793,-100.05725776299965,-101.06453386393923,-100.62699864013659,-99.79310266081656,-100.32713516356064,-100.10187120605283,-100.93870169337409,-100.24384119555772,-100.38589206392113,-100.0217124786104,-99.87433578019113,-100.50306292147489,-100.61581090115892,-100.13853116176108,-103.65934780123145,-100.4267463579905,-101.2932565753582,-100.17844464421154,-100.66516611504369,-99.56145387366882,-100.35076487970879,-100.6602287405993,-8261775.139515772,-102.17414810561668,-100.68537090238343,-100.04187259317939,-8687548.573817572,-100.28543935714642,-100.97708690278999,-101.1100412343325,-100.28140949976348,-100.22333642212854,-100.33425904738218,-99.62855700415945,-5989620.069245794,-100.4566121420619,-100.98173614878284,-99.9909409596057,-8514674.307427142,-100.08880185471034,-99.53269593661457,-100.92068665690898,-101.4040452883216,-100.5330517070008,-100.0653021793384,-6964177.845842225,-100.45732657377144,-8097369.1409345465,-101.570478473032,-99.67217244437258,-100.50136418145097,-7177378.589498018,-100.54885963097536,-99.93167820841686,-9606056.495747572,-100.06110583136488,-100.05655275768784,-100.13990498728658,-100.03062497819941,-100.26848844030948,-8016390.858251662,-100.00088572344428,-6556651.511567492,-101.39771139092508,-100.3050504561966,-6894569.3702568365,-100.22192706329348,-90.74386161570224,-100.26263697127656,-99.99608679568657,-100.19306383999226,-100.08186104291208,-100.5523806371946,-100.70241935314495,-102.97566307094499,-99.79429847319508,-100.09990859932005,-100.61482505990804,-8179154.537545153,-100.63886576754714,-100.45289290448048,-98.56378631335387,-7034539.518416533,-100.47817750455124,-100.02783612611502,-6757361.684292271,-97.69937199675037,-101.02418527319678
